word,trans,kk,level
drawer,抽屜, /drɔr/,2
dream,夢想；做夢, /drim/,2
dress,洋裝；穿衣服, /drɛs/,2
drink,喝；飲料, /drɪŋk/,2
drive,駕駛, /draɪv/,2
driver,司機, /'draɪvɚ/,2
drop,滴下；落下, /drɑp/,2
drug,藥物；毒品, /drʌɡ/,2
drum,鼓, /drʌm/,2
dry,乾燥的；弄乾, /draɪ/,2
duck,鴨子, /dʌk/,2
due,到期的；預定的, /dju/,2
dull,枯燥乏味；鈍的, /dʌl/,2
dumpling,水餃, /'dʌmplɪŋ/,2
during,在…期間, /'djʊrɪŋ/,2
duty,責任；職務, /'djutɪ/,2
each,每一個, /itʃ/,2
eager,急切的；熱心的, /'iɡɚ/,2
eagle,老鷹, /'iɡl/,2
ear,耳朵, /ɪr/,2
early,早的；提早, /'ɝlɪ/,2
earn,賺取；贏得, /ɝn/,2
earth,地球；陸地, /ɝθ/,2
ease,容易；自在；減輕, /iz/,2
easily,容易地, /'izəlɪ/,2
east,東方, /ist/,2
eastern,東方的, /'istɚn/,2
easy,容易的, /'izɪ/,2
eat,吃, /it/,2
economic,經濟上的, /'ikə'nɑmɪk/,2
edge,邊緣, /ɛdʒ/,2
education,教育, /'ɛdʒʊ'keʃən/,2
effect,效果；影響, /ə'fɛkt/,2
effective,有效的, /ə'fɛktɪv/,2
effort,努力, /'ɛfɚt/,2
egg,雞蛋, /ɛɡ/,2
eight,八, /et/,2
eighteen,十八, /'e'tin/,2
eighty,八十, /'etɪ/,2
either,任一的；也不, /'iðɚ/,2
elder,年長的；長者, /'ɛldɚ/,2
elect,選舉；推選, /ɪ'lɛkt/,2
election,選舉, /ɪ'lɛkʃən/,2
electric,電力的；帶電的, /ɪ'lɛktrɪk/,2
element,元素；要素, /'ɛləmənt/,2
elephant,大象, /'ɛləfənt/,2
eleven,十一, /ɪ'lɛvn/,2
else,其他；另外, /ɛls/,2
embarrass,使尷尬；使難堪, /ɪm'bærəs/,2
emergency,緊急狀況, /ɪ'mɝdʒənsɪ/,2
emotion,情感；情緒, /ɪ'moʃən/,2
emotional,情緒化的；情感的, /ɪ'moʃənL/,2
emphasis,強調；重點, /'ɛmfəsɪs/,2
emphasize,強調, /'ɛmfə'saɪz/,2
employ,僱用, /ɪm'plɔɪ/,2
employee,員工；雇員, /'ɛmplɔɪ'i/,2
employer,雇主；老闆, /ɪm'plɔɪɚ/,2
employment,僱用；就業, /ɪm'plɔɪmənt/,2
empty,空的, /'ɛmptɪ/,2
encourage,鼓勵；激勵, /ɛn'kɝɪdʒ/,2
end,結束；末端, /ɛnd/,2
enemy,敵人, /'ɛnəmɪ/,2
energy,能量；精力, /'ɛnɚdʒɪ/,2
engine,引擎；發動機, /'ɛndʒɪn/,2
engineer,工程師, /'ɛndʒə'nɪr/,2
enjoy,享受；喜歡, /ɛn'dʒɔɪ/,2
enjoyable,令人愉快的, /ɛn'dʒɔɪəbl/,2
enough,足夠的, /ɪ'nʌf/,2
enter,進入, /'ɛntɚ/,2
entire,整個的；完全的, /ɛn'taɪr/,2
entrance,入口, /'ɛntrəns/,2
entry,進入；入口；參賽作品, /'ɛntrɪ/,2
environment,環境, /ɛn'vaɪrənmənt/,2
environmental,環境的, /ɛn'vaɪrən'mɛntl/,2
equal,平等的；相等的, /'ikwəl/,2
equipment,設備；器材, /ɪ'kwɪpmənt/,2
eraser,橡皮擦, /ɪ'resɚ/,2
error,錯誤, /'ɛrɚ/,2
escape,逃跑；逃脫, /ə'skep/,2
especially,特別地；尤其是, /ə'spɛʃəlɪ/,2
essay,文章；小論文, /'ɛse/,2
essential,必要的；本質的, /ə'sɛnʃəl/,2
even,甚至；偶數的, /'ivən/,2
evening,傍晚；晚上, /'ivnɪŋ/,2
event,事件；活動, /ɪ'vɛnt/,2
eventually,最後；終於, /ɪ'vɛntʃʊəlɪ/,2
ever,曾經, /'ɛvɚ/,2
every,每一個, /'ɛvrɪ/,2
everybody,每個人, /'ɛvrɪ'bɑdɪ/,2
everyday,日常的；每天的, /'ɛvrɪ'de/,2
everyone,每個人, /'ɛvrɪ'wʌn/,2
everything,每件事物, /'ɛvrɪ'θɪŋ/,2
everywhere,到處, /'ɛvrɪ'hwɛr/,2
evidence,證據；跡象, /'ɛvədəns/,2
exact,確切的；精確的, /ɪɡ'zækt/,2
exactly,確切地；完全正確, /ɪɡ'zæktlɪ/,2
exam,考試, /ɪɡ'zæm/,2
examination,檢查；考試, /ɪɡ'zæmə'neʃən/,2
examine,檢查；審查, /ɪɡ'zæmɪn/,2
example,例子；榜樣, /ɪɡ'zæmpl/,2
excellent,優秀的；極好的, /'ɛksələnt/,2
except,除了…之外, /ɪk'sɛpt/,2
exchange,交換；交流, /ɪks'tʃendʒ/,2
excited,興奮的；激動的, /ɪk'saɪtɪd/,2
exciting,令人興奮的, /ɪk'saɪtɪŋ/,2
excuse,藉口；原諒, /ɪk'skjus/,2
exercise,運動；練習, /'ɛksɚ'saɪz/,2
exist,存在, /ɪɡ'zɪst/,2
existence,存在, /ɪɡ'zɪstəns/,2
expect,期待；預期, /ɪk'spɛkt/,2
expectation,期待；期望, /'ɛkspɛk'teʃən/,2
expenditure,支出；開銷, /ɪk'spɛndətʃɚ/,2
expense,費用；開支, /ɪk'spɛns/,2
expensive,昂貴的, /ɪk'spɛnsɪv/,2
experience,經驗；經歷, /ɪk'spɪrɪəns/,2
experiment,實驗, /ɪk'spɛrəmənt/,2
expert,專家, /'ɛkspɝt/,2
explain,解釋；說明, /ɪk'splen/,2
explanation,解釋；說明, /'ɛksplə'neʃən/,2
explore,探索；探險, /ɪk'splɔr/,2
express,表達；快遞, /ɪk'sprɛs/,2
expression,表達；表情, /ɪk'sprɛʃən/,2
extreme,極端的；極度的, /ɪk'strim/,2
eye,眼睛, /aɪ/,2
face,臉；面對, /fes/,2
fact,事實, /fækt/,2
factor,因素；要素, /'fæktɚ/,2
factory,工廠, /'fæktərɪ/,2
fail,失敗；不及格, /fel/,2
failure,失敗, /'feljɚ/,2
fair,公平的；展覽會, /fɛr/,2
fairly,相當地；公正地, /'fɛrlɪ/,2
faith,信仰；信任, /feθ/,2
fall,落下；秋天, /fɔl/,2
false,錯誤的；假的, /fɔls/,2
fame,聲譽；名聲, /fem/,2
familiar,熟悉的, /fə'mɪljɚ/,2
family,家庭；家人, /'fæməlɪ/,2
famous,著名的, /'feməs/,2
fan,風扇；粉絲, /fæn/,2
fancy,花哨的；想像, /'fænsɪ/,2
far,遙遠的, /fɑr/,2
farm,農場, /fɑrm/,2
farmer,農夫, /'fɑrmɚ/,2
fashion,時尚；流行, /'fæʃən/,2
fast,快速的；緊緊地, /fæst/,2
fat,胖的；脂肪, /fæt/,2
father,父親, /'fɑðɚ/,2
fault,過錯；缺點, /fɔlt/,2
favor,偏愛；恩惠, /'fevɚ/,2
favorite,最喜歡的, /'fevərɪt/,2
fear,害怕；恐懼, /fɪr/,2
feather,羽毛, /'fɛðɚ/,2
feature,特色；特徵, /'fitʃɚ/,2
February,二月, /'fɛbjʊ'ɛrɪ/,2
fee,費用, /fi/,2
feed,餵食, /fid/,2
feel,感覺, /fil/,2
feeling,感覺；情感, /'filɪŋ/,2
fellow,同事；夥伴；同伴的, /'fɛlo/,2
female,女性的；母的, /'fimel/,2
fence,柵欄；籬笆, /fɛns/,2
fever,發燒, /'fivɚ/,2
few,很少的；少數, /fju/,2
field,田野；領域, /fild/,2
fifteen,十五, /'fɪf'tin/,2
fifth,第五, /fɪfθ/,2
fifty,五十, /'fɪftɪ/,2
fight,打架；戰鬥, /faɪt/,2
fighter,戰士；戰鬥機, /'faɪtɚ/,2
figure,數字；身材；人物, /'fɪɡjɚ/,2
file,檔案；卷宗, /faɪl/,2
fill,裝滿；填滿, /fɪl/,2
film,電影；底片, /fɪlm/,2
final,最後的；決賽, /'faɪnl/,2
finance,財政；金融, /fə'næns/,2
financial,金融的；財務的, /faɪ'nænʃəl/,2
find,尋找；發現, /faɪnd/,2
fine,美好的；罰款, /faɪn/,2
finger,手指, /'fɪŋɡɚ/,2
finish,完成；結束, /'fɪnɪʃ/,2
fire,火；開槍；解僱, /faɪr/,2
fireman,消防員, /'faɪrmən/,2
firm,堅固的；公司, /fɝm/,2
first,第一；首先, /fɝst/,2
fish,魚；釣魚, /fɪʃ/,2
fisherman,漁夫, /'fɪʃɚmən/,2
fit,適合的；合身, /fɪt/,2
five,五, /faɪv/,2
fix,修理；固定, /fɪks/,2
flag,旗幟, /flæɡ/,2
flame,火焰, /flem/,2
flash,閃光；閃爍, /flæʃ/,2
flat,平坦的；公寓, /flæt/,2
flavor,風味；味道, /'flevɚ/,2
flee,逃跑；逃走, /fli/,2
flesh,肉；肉體, /flɛʃ/,2
flight,飛行；航班, /flaɪt/,2
float,漂浮, /flot/,2
flood,水災；洪水, /flʌd/,2
floor,地板；樓層, /flɔr/,2
flour,麵粉, /flaʊr/,2
flow,流動, /flo/,2
flower,花朵, /'flaʊɚ/,2
flu,流感, /flu/,2
fly,飛；蒼蠅, /flaɪ/,2
focus,焦點；集中, /'fokəs/,2
fog,霧, /fɑɡ/,2
foggy,有霧的, /'fɑɡɪ/,2
fold,折疊, /fold/,2
folk,人們；民間的, /fok/,2
follow,跟隨；遵循, /'fɑlo/,2
following,接下來的, /'fɑloɪŋ/,2
food,食物, /fud/,2
fool,傻瓜；愚弄, /ful/,2
foolish,愚蠢的, /'fulɪʃ/,2
foot,腳；英呎, /fʊt/,2
football,足球, /'fʊt'bɔl/,2
for,為了；給, /fɔr/,2
force,力量；強迫, /fɔrs/,2
foreign,外國的, /'fɔrən/,2
foreigner,外國人, /'fɔrənɚ/,2
forest,森林, /'fɔrɪst/,2
forever,永遠, /fɚ'ɛvɚ/,2
forget,忘記, /fɚ'ɡɛt/,2
forgive,原諒, /fɚ'ɡɪv/,2
fork,叉子, /fɔrk/,2
form,形狀；表格；形成, /fɔrm/,2
formal,正式的, /'fɔrml/,2
former,之前的；前者, /'fɔrmɚ/,2
forward,向前, /'fɔrwɚd/,2
found,建立；創立, /faʊnd/,2
foundation,基礎；基金會, /faʊn'deʃən/,2
four,四, /fɔr/,2
fourteen,十四, /'fɔr'tin/,2
fourth,第四, /fɔrθ/,2
fox,狐狸, /fɑks/,2
frame,框架；邊框, /frem/,2
free,自由的；免費的, /fri/,2
freedom,自由, /'fridəm/,2
freeze,結冰；凍結, /friz/,2
freezer,冰箱冷凍庫, /'frizɚ/,2
freight,貨物；運費, /fret/,2
french,法國的；法語, /frɛntʃ/,2
frequent,頻繁的, /'frikwənt/,2
fresh,新鮮的, /frɛʃ/,2
Friday,星期五, /'fraɪ'de/,2
fridge,冰箱, /frɪdʒ/,2
friend,朋友, /frɛnd/,2
friendly,友善的, /'frɛndlɪ/,2
friendship,友誼, /'frɛnd'ʃɪp/,2
frighten,使害怕；驚嚇, /'fraɪtn/,2
frog,青蛙, /frɑɡ/,2
from,從…來；來自, /frʌm/,2
front,前面, /frʌnt/,2
frost,霜；結霜, /frɔst/,2
fruit,水果, /frut/,2
fry,炸；煎, /fraɪ/,2
fuel,燃料, /'fjʊəl/,2
full,滿的；飽的, /fʊl/,2
fun,樂趣；有趣的, /fʌn/,2
function,功能；運作, /'fʌŋkʃən/,2
functional,實用的；功能的, /'fʌŋkʃənL/,2
fund,資金；基金, /fʌnd/,2
funny,有趣的；好笑的, /'fʌnɪ/,2
furniture,家具, /'fɝnɪtʃɚ/,2
further,更遠的；進一步地, /'fɝðɚ/,2
future,未來, /'fjutʃɚ/,2
gain,獲得；增加, /ɡen/,2
game,遊戲；比賽, /ɡem/,2
garage,車庫, /ɡə'rɑʒ/,2
garbage,垃圾, /'ɡɑrbɪdʒ/,2
garden,花園；菜園, /'ɡɑrdn/,2
garlic,大蒜, /'ɡɑrlɪk/,2
gas,氣體；瓦斯；汽油, /ɡæs/,2
gasoline,汽油, /'ɡæsəlɪn/,2
gate,大門, /ɡet/,2
gather,聚集；收集, /'ɡæðɚ/,2
gay,同性戀的；愉快的, /ɡe/,2
general,一般的；將軍, /'dʒɛnrəl/,2
generous,慷慨的；大方的, /'dʒɛnərəs/,2
gentle,溫和的, /'dʒɛntl/,2
gentleman,紳士, /'dʒɛntl mən/,2
get,得到；變得, /ɡɛt/,2
ghost,鬼魂, /ɡost/,2
giant,巨大的；巨人, /'dʒaɪənt/,2
gift,禮物；天賦, /ɡɪft/,2
girl,女孩, /ɡɝl/,2
give,給予, /ɡɪv/,2
glad,高興的, /ɡlæd/,2
glass,玻璃；玻璃杯, /ɡlæs/,2
glasses,眼鏡, /'ɡlæsɪz/,2
global,全球的, /'ɡlobl/,2
glove,手套, /ɡlʌv/,2
go,去；走, /ɡo/,2
goal,目標；得分, /ɡol/,2
goat,山羊, /ɡot/,2
god,神；上帝, /ɡɑd/,2
gold,黃金；金色的, /ɡold/,2
golden,金色的；黃金的, /'ɡoldən/,2
golf,高爾夫球, /ɡɑlf/,2
good,好的, /ɡʊd/,2
goose,鵝, /ɡus/,2
government,政府, /'ɡʌvɚnmənt/,2
grace,優雅, /ɡres/,2
grade,年級；成績, /ɡred/,2
gradual,逐漸的, /'ɡrædʒʊəl/,2
graduate,畢業；畢業生, /'ɡrædʒʊət/,2
gram,克（重量單位）, /ɡræm/,2
grand,雄偉的；盛大的, /ɡrænd/,2
granddaughter,孫女；外孫女, /'ɡræn'dɔtɚ/,2
grandfather,爺爺；外公, /'ɡræn'fɑðɚ/,2
grandmother,奶奶；外婆, /'ɡræn'mʌðɚ/,2
grandson,孫子；外孫, /'ɡræn'sʌn/,2
grape,葡萄, /ɡrep/,2
grass,草；草地, /ɡræs/,2
gray,灰色的, /ɡre/,2
great,偉大的；棒的, /ɡret/,2
greedy,貪婪的, /'ɡridɪ/,2
green,綠色的, /ɡrin/,2
greet,打招呼；問候, /ɡrit/,2
greeting,問候；致意, /'ɡritɪŋ/,2
ground,地面, /ɡraʊnd/,2
group,群組；團體, /ɡrup/,2
grow,生長；成長, /ɡro/,2
growth,成長；增加, /ɡroθ/,2
guard,警衛；保衛, /ɡɑrd/,2
guarantee,保證；擔保, /'ɡærən'ti/,2
guess,猜測, /ɡɛs/,2
guest,客人；賓客, /ɡɛst/,2
guide,指南；導遊；引導, /ɡaɪd/,2
guidance,指導；引導, /'ɡaɪdns/,2
guilty,有罪的；內疚的, /'ɡɪltɪ/,2
guitar,吉他, /ɡɪ'tɑr/,2
gun,槍, /ɡʌn/,2
guy,傢伙；人, /ɡaɪ/,2
gym,健身房；體育館, /dʒɪm/,2
habit,習慣, /'hæbɪt/,2
hair,頭髮, /hɛr/,2
haircut,理髮, /'hɛr'kʌt/,2
half,一半, /hæf/,2
hall,大廳；走廊, /hɔl/,2
hallway,走廊；過道, /'hɔl'we/,2
ham,火腿, /hæm/,2
hamburger,漢堡, /'hæmbɝɡɚ/,2
hammer,鐵錘, /'hæmɚ/,2
hand,手；遞給, /hænd/,2
handbag,手提包, /'hænd'bæɡ/,2
handkerchief,手帕, /'hæŋkɚtʃɪf/,2
handle,處理；把手, /'hændl/,2
handsome,英俊的, /'hænsəm/,2
hang,懸掛；吊著, /hæŋ/,2
happen,發生, /'hæpən/,2
happy,快樂的, /'hæpɪ/,2
hard,硬的；困難的；努力地, /hɑrd/,2
hardly,幾乎不, /'hɑrdlɪ/,2
hardworking,勤勉的, /'hɑrd'wɝkɪŋ/,2
harm,傷害；危害, /hɑrm/,2
hat,帽子, /hæt/,2
hate,討厭；憎恨, /het/,2
have,有；吃, /hæv/,2
he,他, /hi/,2
head,頭部；領導, /hɛd/,2
headache,頭痛, /'hɛd'ek/,2
headline,新聞標題, /'hɛd'laɪn/,2
health,健康, /hɛlθ/,2
healthy,健康的, /'hɛlθɪ/,2
hear,聽見, /hɪr/,2
heart,心臟；內心, /hɑrt/,2
heat,熱度；加熱, /hit/,2
heater,暖氣機, /'hitɚ/,2
heavy,重的；沉重的, /'hɛvɪ/,2
height,高度；身高, /haɪt/,2
helicopter,直升機, /'hɛlɪkɑptɚ/,2
hell,地獄, /hɛl/,2
hello,哈囉；你好, /hə'lo/,2
help,幫助, /hɛlp/,2
helpful,有幫助的, /'hɛlpfəl/,2
hen,母雞, /hɛn/,2
here,這裡, /hɪr/,2
hero,英雄, /'hɪro/,2
hers,她的（東西）, /hɝz/,2
herself,她自己, /hɝ'sɛlf/,2
hide,藏；躲藏, /haɪd/,2
high,高的, /haɪ/,2
highway,公路；高速公路, /'haɪ'we/,2
hike,徒步旅行；健行, /haɪk/,2
hill,丘陵；小山, /hɪl/,2
him,他（受格）, /hɪm/,2
himself,他自己, /hɪm'sɛlf/,2
hire,租用；僱用, /haɪr/,2
his,他的, /hɪz/,2
historian,歷史學家, /hɪ'stɔrɪən/,2
historic,有歷史意義的, /hɪ'stɔrɪk/,2
history,歷史, /'hɪstərɪ/,2
hit,打擊；碰撞, /hɪt/,2
hobby,興趣；嗜好, /'hɑbɪ/,2
hold,握住；舉行, /hold/,2
hole,洞；孔, /hol/,2
holiday,節日；假期, /'hɑlə'de/,2
home,家, /hom/,2
homesick,思鄉的, /'hom'sɪk/,2
hometown,故鄉, /'hom'taʊn/,2
homework,作業, /'hom'wɝk/,2
honest,誠實的, /'ɑnɪst/,2
honesty,誠實, /'ɑnəstɪ/,2
honey,蜂蜜；親愛的, /'hʌnɪ/,2
honor,榮譽；尊重, /'ɑnɚ/,2
hook,鉤子；掛鉤, /hʊk/,2
hope,希望, /hop/,2
hopeful,抱有希望的, /'hopfəl/,2
hopeless,絕望的, /'hoplɪs/,2
horrible,可怕的；糟糕的, /'hɔrəbl/,2
horse,馬, /hɔrs/,2
hospital,醫院, /'hɑspɪtl/,2
host,主人；主持人, /host/,2
hot,熱的；辣的, /hɑt/,2
hotel,飯店, /ho'tɛl/,2
hour,小時, /aʊr/,2
house,房子, /haʊs/,2
housewife,家庭主婦, /'haʊs'waɪf/,2
housework,家事, /'haʊs'wɝk/,2
how,如何；怎樣, /haʊ/,2
however,然而；但是, /haʊ'ɛvɚ/,2
huge,巨大的, /hjudʒ/,2
human,人類；人類的, /'hjumən/,2
humor,幽默, /'hjumɚ/,2
humorous,幽默的, /'hjumərəs/,2
hundred,百, /'hʌndrəd/,2
hunger,飢餓, /'hʌŋɡɚ/,2
hungry,飢餓的, /'hʌŋɡrɪ/,2
hunt,打獵；獵捕, /hʌnt/,2
hunter,獵人, /'hʌntɚ/,2
hurry,趕快；匆忙, /'hɝɪ/,2
hurt,傷害；疼痛, /hɝt/,2
husband,丈夫, /'hʌzbənd/,2
ice,冰, /aɪs/,2
iceberg,冰山, /'aɪs'bɝɡ/,2
idea,想法；點子, /aɪ'diə/,2
ideal,理想的；理想, /aɪ'dil/,2
identify,確認；識別, /aɪ'dɛntə'faɪ/,2
identity,身分, /aɪ'dɛntətɪ/,2
if,如果, /ɪf/,2
ignore,忽視；不理會, /ɪɡ'nɔr/,2
ill,生病的, /ɪl/,2
illness,疾病, /'ɪlnɪs/,2
illustration,插圖；圖解, /'ɪlə'streʃən/,2
image,影像；形象, /'ɪmɪdʒ/,2
imagination,想像力, /ɪ'mædʒə'neʃən/,2
imagine,想像, /ɪ'mædʒɪn/,2
impact,衝擊；影響, /'ɪmpækt/,2
importance,重要性, /ɪm'pɔrtns/,2
important,重要的, /ɪm'pɔrtnt/,2
impose,強加；徵稅, /ɪm'poz/,2
impossible,不可能的, /ɪm'pɑsəbl/,2
impress,使印象深刻, /ɪm'prɛs/,2
impression,印象, /ɪm'prɛʃən/,2
impressive,令人印象深刻的, /ɪm'prɛsɪv/,2
improve,改善；提高, /ɪm'pruv/,2
improvement,改善；進步, /ɪm'pruvmənt/,2
in,在…裡面, /ɪn/,2
inch,英吋, /ɪntʃ/,2
include,包含, /ɪn'klud/,2
income,收入；所得, /'ɪnkʌm/,2
increase,增加；提高, /ɪn'kris/,2
indeed,確實；真正地, /ɪn'did/,2
independence,獨立, /'ɪndɪ'pɛndəns/,2
independent,獨立的, /'ɪndɪ'pɛndənt/,2
indicate,指出；指示, /'ɪndə'ket/,2
individual,個人；個別的, /'ɪndə'vɪdʒʊəl/,2
industry,工業；產業, /'ɪndəstrɪ/,2
influence,影響, /'ɪnflʊəns/,2
inform,通知；告知, /ɪn'fɔrm/,2
information,資訊；消息, /'ɪnfɚ'meʃən/,2
injury,傷害；受傷, /'ɪndʒərɪ/,2
ink,墨水, /ɪŋk/,2
inner,內部的；內心的, /'ɪnɚ/,2
innocent,無辜的；天真的, /'ɪnəsnt/,2
insect,昆蟲, /'ɪnsɛkt/,2
inside,在裡面, /'ɪn'saɪd/,2
insist,堅持, /ɪn'sɪst/,2
instance,例子；實例, /'ɪnstəns/,2
instant,立即的；速食的, /'ɪnstənt/,2
instead,代替；反而, /ɪn'stɛd/,2
institute,機構；學院, /'ɪnstə'tjut/,2
instruction,指示；說明, /ɪn'strʌkʃən/,2
instrument,樂器；儀器, /'ɪnstrmənt/,2
insult,侮辱, /ɪn'sʌlt/,2
insurance,保險, /ɪn'ʃʊrəns/,2
intend,打算；意圖, /ɪn'tɛnd/,2
intention,意圖；打算, /ɪn'tɛnʃən/,2
interest,興趣；利息, /'ɪntrɪst/,2
interested,感興趣的, /'ɪntrəstɪd/,2
interesting,有趣的, /'ɪntrəstɪŋ/,2
international,國際的, /'ɪntɚ'næʃənL/,2
internet,網際網路, /'ɪntɚ'nɛt/,2
interrupt,打斷；中斷, /'ɪntə'rʌpt/,2
interview,面試；採訪, /'ɪntɚ'vju/,2
into,進入；到…裡面, /'ɪntu/,2
introduce,介紹；引進, /'ɪntrə'djus/,2
introduction,介紹；引言, /'ɪntrə'dʌkʃən/,2
invent,發明, /ɪn'vɛnt/,2
invention,發明；發明物, /ɪn'vɛnʃən/,2
invest,投資, /ɪn'vɛst/,2
investigate,調查, /ɪn'vɛstə'ɡet/,2
investment,投資, /ɪn'vɛstmənt/,2
invite,邀請, /ɪn'vaɪt/,2
invitation,邀請函, /'ɪnvə'teʃən/,2
iron,鐵；燙斗, /'aɪɚn/,2
island,島嶼, /'aɪlənd/,2
issue,議題；發行, /'ɪʃu/,2
it,它, /ɪt/,2
item,項目；品項, /'aɪtəm/,2
its,它的, /ɪts/,2
itself,它自己, /ɪt'sɛlf/,2
jacket,夾克；外衣, /'dʒækɪt/,2
jam,果醬；塞車, /dʒæm/,2
January,一月, /'dʒænjʊ'ɛrɪ/,2
jeans,牛仔褲, /dʒinz/,2
jet,噴射機, /dʒɛt/,2
jewel,寶石, /'dʒuəl/,2
jewelry,珠寶；首飾, /'dʒuəlrɪ/,2
job,工作, /dʒɑb/,2
jog,慢跑, /dʒɑɡ/,2
join,加入；連接, /dʒɔɪn/,2
joint,關節；聯合的, /dʒɔɪnt/,2
joke,笑話；開玩笑, /dʒok/,2
journalist,新聞記者, /'dʒɝnlɪst/,2
journey,旅程, /'dʒɝnɪ/,2
joy,喜悅；歡樂, /dʒɔɪ/,2
judge,法官；裁判；判斷, /dʒʌdʒ/,2
judgment,判斷；判決, /'dʒʌdʒmənt/,2
juice,果汁, /dʒus/,2
juicy,多汁的, /'dʒusɪ/,2
July,七月, /dʒu'laɪ/,2
jump,跳躍, /dʒʌmp/,2
June,六月, /dʒun/,2
jungle,叢林, /'dʒʌŋɡl/,2
junior,資淺的；初級的, /'dʒunjɚ/,2
just,只是；剛才, /dʒʌst/,2
justice,正義；公平, /'dʒʌstɪs/,2
keep,保持；保留, /kip/,2
key,鑰匙；關鍵, /ki/,2
kick,踢, /kɪk/,2
kid,小孩；開玩笑, /kɪd/,2
kill,殺死, /kɪl/,2
kilo,公斤, /'kilo/,2
kilogram,公斤, /'kɪlə'ɡræm/,2
kilometer,公里, /kə'lɑmətɚ/,2
kind,仁慈的；種類, /kaɪnd/,2
kindergarten,幼稚園, /'kɪndɚ'ɡɑrtn/,2
king,國王, /kɪŋ/,2
kingdom,王國, /'kɪŋdəm/,2
kiss,吻；親吻, /kɪs/,2
kitchen,廚房, /'kɪtʃɪn/,2
kite,風箏, /kaɪt/,2
knee,膝蓋, /ni/,2
knife,刀子, /naɪf/,2
knock,敲擊；打, /nɑk/,2
know,知道；認識, /no/,2
knowledge,知識, /'nɑlɪdʒ/,2
koala,無尾熊, /ko'ɑlə/,2
label,標籤；標示, /'lebl/,2
labor,勞工；勞動, /'lebɚ/,2
lack,缺乏；不足, /læk/,2
ladder,梯子, /'lædɚ/,2
lady,女士, /'ledɪ/,2
lake,湖泊, /lek/,2
lamb,小羊；羊肉, /læm/,2
lamp,檯燈；燈, /læmp/,2
land,陸地；土地；降落, /lænd/,2
language,語言, /'læŋɡwɪdʒ/,2
lantern,提燈；燈籠, /'læntɚn/,2
large,大的；廣大的, /lɑrdʒ/,2
last,最後的；持續, /læst/,2
late,遲到的；晚的, /let/,2
lately,最近；近來, /'letlɪ/,2
later,較晚；之後, /'letɚ/,2
latest,最新的, /'letɪst/,2
latter,後者的, /'lætɚ/,2
laugh,笑, /læf/,2
laughter,笑聲, /'læftɚ/,2
law,法律, /lɔ/,2
lawyer,律師, /'lɔjɚ/,2
lay,下蛋；產卵；放置, /le/,2
lazy,懶惰的, /'lezɪ/,2
lead,引導；帶領, /lid/,2
leader,領袖；領導者, /'lidɚ/,2
leadership,領導能力, /'lidɚ'ʃɪp/,2
leaf,樹葉, /lif/,2
league,聯盟, /liɡ/,2
leak,漏水；洩漏, /lik/,2
lean,傾斜；依靠, /lin/,2
leap,跳躍, /lip/,2
learn,學習, /lɝn/,2
least,最少的, /list/,2
leather,皮革, /'lɛðɚ/,2
leave,離開；留下, /liv/,2
lecture,演講；講座, /'lɛktʃɚ/,2
left,左邊的；左邊, /lɛft/,2
leg,腿, /lɛɡ/,2
legal,合法的；法律的, /'liɡl/,2
lemon,檸檬, /'lɛmən/,2
lemonade,檸檬水, /'lɛmən'ed/,2
lend,借出, /lɛnd/,2
length,長度, /lɛŋθ/,2
less,較少的, /lɛs/,2
lesson,課；教訓, /'lɛsn/,2
let,讓；允許, /lɛt/,2
letter,信件；字母, /'lɛtɚ/,2
level,水平；等級, /'lɛvl/,2
liberty,自由, /'lɪbɚtɪ/,2
library,圖書館, /'laɪbrɛrɪ/,2
license,執照；許可證, /'laɪsns/,2
lid,蓋子, /lɪd/,2
lie,說謊；躺下, /laɪ/,2
life,生命；生活, /laɪf/,2
lift,舉起；電梯, /lɪft/,2
light,光；輕的；點燃, /laɪt/,2
lightning,閃電, /'laɪtnɪŋ/,2
like,喜歡；像, /laɪk/,2
likely,很有可能的, /'laɪklɪ/,2
limit,限制；界線, /'lɪmɪt/,2
limitation,限制, /'lɪmə'teʃən/,2
line,線；排隊, /laɪn/,2
link,連結；聯繫, /lɪŋk/,2
lion,獅子, /'laɪən/,2
lip,嘴唇, /lɪp/,2
liquid,液體, /'lɪkwɪd/,2
list,清單；列表, /lɪst/,2
listen,傾聽, /'lɪsn/,2
liter,公升, /'litɚ/,2
literature,文學, /'lɪtərətʃʊr/,2
little,小的；很少的, /'lɪtl/,2
live,居住；活著, /lɪv/,2
lively,生動的；活潑的, /'laɪvlɪ/,2
load,裝載；負荷, /lod/,2
loan,貸款；借出, /lon/,2
local,當地的；地方的, /'lokl/,2
locate,部位；位於, /'loket/,2
location,位置；地點, /lo'keʃən/,2
lock,鎖；鎖上, /lɑk/,2
log,原木；日誌, /lɔɡ/,2
lonely,孤獨的；寂寞的, /'lonlɪ/,2
long,長的時間；長的, /lɔŋ/,2
look,看；看起來, /lʊk/,2
loose,鬆的, /lus/,2
lord,領主；上帝, /lɔrd/,2
lose,失去；輸掉, /luz/,2
loser,失敗者, /'luzɚ/,2
loss,損失；遺失, /lɔs/,2
lot,很多, /lɑt/,2
loud,大聲的, /laʊd/,2
love,愛；喜歡, /lʌv/,2
